"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.842167428180392,0.760311005853702,6450761.23714064,0.75,"META-2"
0.849409378895811,0.769627776040038,6612805.21783018,0.76,"META-2"
0.856776100183624,0.778765807229992,6798930.68661551,0.77,"META-2"
0.864489978649716,0.788049063854506,6987473.61718095,0.78,"META-2"
0.871686011380637,0.797399347602663,7174983.01735102,0.79,"META-2"
0.878857077773922,0.806515036418071,7404979.88737288,0.8,"META-2"
0.886033650798617,0.81584297779168,7603810.03983343,0.81,"META-2"
0.892050863309713,0.824366593681576,7784330.8266933,0.82,"META-2"
0.897418497577024,0.832756155324188,7952289.76356602,0.83,"META-2"
0.903272979122842,0.84150319495956,8130298.3381728,0.84,"META-2"
0.908814464130502,0.850026810849457,8302048.68462679,0.85,"META-2"
0.913895380282086,0.858516913177533,8483847.29901847,0.86,"META-2"
0.919247696440315,0.866872961258323,8710493.85471908,0.87,"META-2"
0.925096247745198,0.875351892399124,8956631.54999021,0.88,"META-2"
0.930513519638175,0.883763796416283,9213195.92859023,0.89,"META-2"
0.936155655771401,0.892164529246168,9513787.11522979,0.9,"META-2"
0.941761683596405,0.900710487510613,9833869.98412431,0.91,"META-2"
0.947318729105374,0.909200589838688,10184099.1973396,0.92,"META-2"
0.952360925559366,0.91726618705036,10543547.8550033,0.93,"META-2"
0.957398158317306,0.925499352071138,10926603.3439797,0.94,"META-2"
0.961656980723637,0.933106930604585,11335427.9631518,0.95,"META-2"
0.96523752237387,0.939876670092497,11734405.2728114,0.96,"META-2"
0.967779282533653,0.945305867107556,12100010.9612118,0.97,"META-2"
0.969171228227061,0.948768935162429,12399256.1463458,0.98,"META-2"
0.969553919301423,0.949997765762545,12543515.9875403,0.99,"META-2"
