"AchievedFillRates_Avg","AchievedFillRates_Total","HoldingCosts","TargetFillRates","Method"
0.640496839762668,0.853020907315563,113827.700813761,0.75,"META-2"
0.646404455867564,0.858806680469341,116531.852370611,0.76,"META-2"
0.651491015029342,0.864243421582597,119238.354248283,0.77,"META-2"
0.657241030082084,0.869699214014308,121919.305347117,0.78,"META-2"
0.662822222525364,0.875108789664379,124762.062992833,0.79,"META-2"
0.669354266379381,0.880613299982363,127741.554734622,0.8,"META-2"
0.676115890701948,0.885912554631072,130799.398983917,0.81,"META-2"
0.683713860361478,0.891374017884177,133935.301921289,0.82,"META-2"
0.689980127178289,0.896633419948183,137187.835834611,0.83,"META-2"
0.695382185261289,0.901490127657424,140363.366751072,0.84,"META-2"
0.70039082373635,0.90617765998897,143382.141887906,0.85,"META-2"
0.705500196208403,0.910644380275696,146387.305389339,0.86,"META-2"
0.711406943887961,0.91505900329583,149360.768653239,0.87,"META-2"
0.717180828660512,0.919219033675113,152313.808619983,0.88,"META-2"
0.722688614245768,0.923247496045364,155459.655513211,0.89,"META-2"
0.728840295761898,0.927219958435261,158539.087123739,0.9,"META-2"
0.735185578948761,0.931194481966501,161692.367642817,0.91,"META-2"
0.741458909303336,0.934907268612467,164908.741169961,0.92,"META-2"
0.748050572743894,0.93853050250544,168209.968688861,0.93,"META-2"
0.755005458570079,0.941859596588273,171739.6997657,0.94,"META-2"
0.762186703065067,0.944917902758673,175337.927709522,0.95,"META-2"
0.771016387476048,0.947853506221611,179277.885479939,0.96,"META-2"
0.779702529049491,0.950478130754112,183618.887453406,0.97,"META-2"
0.789438175085832,0.953078573814598,188771.963144289,0.98,"META-2"
0.801282062284898,0.955997635318185,195707.803502489,0.99,"META-2"
